Reference Company,Security Description,Trade Date,Ask,Bid,Close
CAD10P6M=R,US Dollar/Canadian Dollar 6 Month 10 Delta Put,12/14/20,8.001,7.112,7.557
CAD10P6M=R,US Dollar/Canadian Dollar 6 Month 10 Delta Put,12/15/20,7.843,7.15,7.496
CAD10P6M=R,US Dollar/Canadian Dollar 6 Month 10 Delta Put,12/16/20,7.806,7.113,7.459
CAD10P6M=R,US Dollar/Canadian Dollar 6 Month 10 Delta Put,12/17/20,7.87,7.177,7.524
CAD10P6M=R,US Dollar/Canadian Dollar 6 Month 10 Delta Put,12/18/20,7.942,7.25,7.596
CAD10P6M=R,US Dollar/Canadian Dollar 6 Month 10 Delta Put,12/21/20,7.979,7.286,7.633
CAD10P6M=R,US Dollar/Canadian Dollar 6 Month 10 Delta Put,12/22/20,7.806,7.113,7.46
CAD10P6M=R,US Dollar/Canadian Dollar 6 Month 10 Delta Put,12/23/20,7.724,7.031,7.377
CAD10P6M=R,US Dollar/Canadian Dollar 6 Month 10 Delta Put,12/24/20,7.655,6.962,7.309
CAD10P6M=R,US Dollar/Canadian Dollar 6 Month 10 Delta Put,12/25/20,7.657,6.964,7.311
CAD10P6M=R,US Dollar/Canadian Dollar 6 Month 10 Delta Put,12/28/20,7.633,6.935,7.284
CAD10P6M=R,US Dollar/Canadian Dollar 6 Month 10 Delta Put,12/29/20,7.521,6.828,7.174
CAD10P6M=R,US Dollar/Canadian Dollar 6 Month 10 Delta Put,12/30/20,7.595,6.902,7.249
CAD10P9M=R,US Dollar/Canadian Dollar 9 Month 10 Delta Put,11/30/20,7.362,6.572,6.967
CAD10P9M=R,US Dollar/Canadian Dollar 9 Month 10 Delta Put,12/1/20,7.55,6.761,7.155
CAD10P9M=R,US Dollar/Canadian Dollar 9 Month 10 Delta Put,12/2/20,7.625,6.836,7.231
CAD10P9M=R,US Dollar/Canadian Dollar 9 Month 10 Delta Put,12/3/20,7.737,6.948,7.342
CAD10P9M=R,US Dollar/Canadian Dollar 9 Month 10 Delta Put,12/4/20,7.999,7.212,7.605
CAD10P9M=R,US Dollar/Canadian Dollar 9 Month 10 Delta Put,12/7/20,7.996,7.209,7.603
CAD10P9M=R,US Dollar/Canadian Dollar 9 Month 10 Delta Put,12/8/20,8.225,6.653,7.439
CAD10P9M=R,US Dollar/Canadian Dollar 9 Month 10 Delta Put,12/9/20,8.19,6.619,7.404
CAD10P9M=R,US Dollar/Canadian Dollar 9 Month 10 Delta Put,12/10/20,8.055,6.876,7.466
CAD10P9M=R,US Dollar/Canadian Dollar 9 Month 10 Delta Put,12/11/20,8.215,6.989,7.602
CAD10P9M=R,US Dollar/Canadian Dollar 9 Month 10 Delta Put,12/14/20,8.006,7.168,7.587
CAD10P9M=R,US Dollar/Canadian Dollar 9 Month 10 Delta Put,12/15/20,7.958,7.169,7.564
CAD10P9M=R,US Dollar/Canadian Dollar 9 Month 10 Delta Put,12/16/20,8.152,6.925,7.538
CAD10P9M=R,US Dollar/Canadian Dollar 9 Month 10 Delta Put,12/17/20,7.984,7.195,7.59
CAD10P9M=R,US Dollar/Canadian Dollar 9 Month 10 Delta Put,12/18/20,8.009,7.22,7.614
CAD10P9M=R,US Dollar/Canadian Dollar 9 Month 10 Delta Put,12/21/20,8.046,7.258,7.652
CAD10P9M=R,US Dollar/Canadian Dollar 9 Month 10 Delta Put,12/22/20,7.884,7.096,7.49
CAD10P9M=R,US Dollar/Canadian Dollar 9 Month 10 Delta Put,12/23/20,8.103,6.876,7.489
CAD10P9M=R,US Dollar/Canadian Dollar 9 Month 10 Delta Put,12/24/20,8.035,6.805,7.42
CAD10P9M=R,US Dollar/Canadian Dollar 9 Month 10 Delta Put,12/25/20,8.031,6.801,7.416
CAD10P9M=R,US Dollar/Canadian Dollar 9 Month 10 Delta Put,12/28/20,7.985,6.752,7.369
CAD10P9M=R,US Dollar/Canadian Dollar 9 Month 10 Delta Put,12/29/20,7.995,6.614,7.304
CAD10P9M=R,US Dollar/Canadian Dollar 9 Month 10 Delta Put,12/30/20,8.045,6.664,7.354
CAD10P1Y=R,US Dollar/Canadian Dollar 1 Year 10 Delta Put,11/30/20,7.449,6.709,7.079
CAD10P1Y=R,US Dollar/Canadian Dollar 1 Year 10 Delta Put,12/1/20,7.64,6.9,7.27
CAD10P1Y=R,US Dollar/Canadian Dollar 1 Year 10 Delta Put,12/2/20,7.72,6.981,7.35
CAD10P1Y=R,US Dollar/Canadian Dollar 1 Year 10 Delta Put,12/3/20,7.79,7.052,7.421
CAD10P1Y=R,US Dollar/Canadian Dollar 1 Year 10 Delta Put,12/4/20,7.815,7.42,7.617
CAD10P1Y=R,US Dollar/Canadian Dollar 1 Year 10 Delta Put,12/7/20,7.846,7.45,7.648
CAD10P1Y=R,US Dollar/Canadian Dollar 1 Year 10 Delta Put,12/8/20,8.32,6.515,7.417
CAD10P1Y=R,US Dollar/Canadian Dollar 1 Year 10 Delta Put,12/9/20,8.342,6.537,7.44
CAD10P1Y=R,US Dollar/Canadian Dollar 1 Year 10 Delta Put,12/10/20,8.096,6.921,7.508
CAD10P1Y=R,US Dollar/Canadian Dollar 1 Year 10 Delta Put,12/11/20,8.192,7.018,7.605
CAD10P1Y=R,US Dollar/Canadian Dollar 1 Year 10 Delta Put,12/14/20,8.01,7.225,7.617
CAD10P1Y=R,US Dollar/Canadian Dollar 1 Year 10 Delta Put,12/15/20,7.987,7.202,7.595
CAD10P1Y=R,US Dollar/Canadian Dollar 1 Year 10 Delta Put,12/16/20,8.155,7.029,7.592
CAD10P1Y=R,US Dollar/Canadian Dollar 1 Year 10 Delta Put,12/17/20,7.999,7.259,7.629
CAD10P1Y=R,US Dollar/Canadian Dollar 1 Year 10 Delta Put,12/18/20,7.962,7.222,7.592
CAD10P1Y=R,US Dollar/Canadian Dollar 1 Year 10 Delta Put,12/21/20,8.016,7.278,7.647
CAD10P1Y=R,US Dollar/Canadian Dollar 1 Year 10 Delta Put,12/22/20,7.904,7.166,7.535
CAD10P1Y=R,US Dollar/Canadian Dollar 1 Year 10 Delta Put,12/23/20,8.122,6.899,7.51
CAD10P1Y=R,US Dollar/Canadian Dollar 1 Year 10 Delta Put,12/24/20,8.064,6.833,7.448
CAD10P1Y=R,US Dollar/Canadian Dollar 1 Year 10 Delta Put,12/25/20,8.066,6.835,7.451
CAD10P1Y=R,US Dollar/Canadian Dollar 1 Year 10 Delta Put,12/28/20,8.015,6.785,7.4
CAD10P1Y=R,US Dollar/Canadian Dollar 1 Year 10 Delta Put,12/29/20,8.13,6.47,7.3
CAD10P1Y=R,US Dollar/Canadian Dollar 1 Year 10 Delta Put,12/30/20,8.18,6.52,7.35
CAD10P2Y=R,US Dollar/Canadian Dollar 2 Year 10 Delta Put,11/30/20,8.88,6.231,7.556
CAD10P2Y=R,US Dollar/Canadian Dollar 2 Year 10 Delta Put,12/1/20,8.944,6.39,7.667
CAD10P2Y=R,US Dollar/Canadian Dollar 2 Year 10 Delta Put,12/2/20,8.994,6.44,7.717
CAD10P2Y=R,US Dollar/Canadian Dollar 2 Year 10 Delta Put,12/3/20,9.117,6.566,7.841
CAD10P2Y=R,US Dollar/Canadian Dollar 2 Year 10 Delta Put,12/4/20,9.266,6.715,7.991
CAD10P2Y=R,US Dollar/Canadian Dollar 2 Year 10 Delta Put,12/7/20,9.208,6.661,7.934
CAD10P2Y=R,US Dollar/Canadian Dollar 2 Year 10 Delta Put,12/8/20,9.065,6.515,7.79
CAD10P2Y=R,US Dollar/Canadian Dollar 2 Year 10 Delta Put,12/9/20,9.039,6.491,7.765
CAD10P2Y=R,US Dollar/Canadian Dollar 2 Year 10 Delta Put,12/10/20,9.149,6.507,7.828
CAD10P2Y=R,US Dollar/Canadian Dollar 2 Year 10 Delta Put,12/11/20,9.273,6.626,7.949
CAD10P2Y=R,US Dollar/Canadian Dollar 2 Year 10 Delta Put,12/14/20,9.253,6.605,7.929
CAD10P2Y=R,US Dollar/Canadian Dollar 2 Year 10 Delta Put,12/15/20,9.274,6.625,7.949
CAD10P2Y=R,US Dollar/Canadian Dollar 2 Year 10 Delta Put,12/16/20,8.361,7.461,7.911
CAD10P2Y=R,US Dollar/Canadian Dollar 2 Year 10 Delta Put,12/17/20,9.254,6.605,7.929
CAD10P2Y=R,US Dollar/Canadian Dollar 2 Year 10 Delta Put,12/18/20,9.275,6.628,7.951
CAD10P2Y=R,US Dollar/Canadian Dollar 2 Year 10 Delta Put,12/21/20,9.286,6.69,7.988
CAD10P2Y=R,US Dollar/Canadian Dollar 2 Year 10 Delta Put,12/22/20,9.15,6.552,7.851
CAD10P2Y=R,US Dollar/Canadian Dollar 2 Year 10 Delta Put,12/23/20,9.161,6.516,7.838
CAD10P2Y=R,US Dollar/Canadian Dollar 2 Year 10 Delta Put,12/24/20,9.066,6.439,7.752
CAD10P2Y=R,US Dollar/Canadian Dollar 2 Year 10 Delta Put,12/25/20,9.078,6.451,7.764
CAD10P2Y=R,US Dollar/Canadian Dollar 2 Year 10 Delta Put,12/28/20,9.053,6.474,7.763
CAD10P2Y=R,US Dollar/Canadian Dollar 2 Year 10 Delta Put,12/29/20,8.979,6.378,7.678
CAD10P2Y=R,US Dollar/Canadian Dollar 2 Year 10 Delta Put,12/30/20,9.039,6.393,7.716
CAD25PSW=R,US Dollar/Canadian Dollar Spot Week 25 Delta Put,11/30/20,7.847,6.899,7.373
CAD25PSW=R,US Dollar/Canadian Dollar Spot Week 25 Delta Put,12/1/20,7.199,6.399,6.799
CAD25PSW=R,US Dollar/Canadian Dollar Spot Week 25 Delta Put,12/2/20,7.574,6.724,7.149
CAD25PSW=R,US Dollar/Canadian Dollar Spot Week 25 Delta Put,12/3/20,7.947,7.099,7.523
CAD25PSW=R,US Dollar/Canadian Dollar Spot Week 25 Delta Put,12/4/20,8.347,7.498,7.922
CAD25PSW=R,US Dollar/Canadian Dollar Spot Week 25 Delta Put,12/7/20,8.722,7.873,8.298
CAD25PSW=R,US Dollar/Canadian Dollar Spot Week 25 Delta Put,12/8/20,7.297,6.448,6.873
CAD25PSW=R,US Dollar/Canadian Dollar Spot Week 25 Delta Put,12/9/20,6.781,5.931,6.356
CAD25PSW=R,US Dollar/Canadian Dollar Spot Week 25 Delta Put,12/10/20,7.88,7.029,7.454
CAD25PSW=R,US Dollar/Canadian Dollar Spot Week 25 Delta Put,12/11/20,8.348,7.398,7.873
CAD25PSW=R,US Dollar/Canadian Dollar Spot Week 25 Delta Put,12/14/20,8.473,6.198,7.336
CAD25PSW=R,US Dollar/Canadian Dollar Spot Week 25 Delta Put,12/15/20,7.399,6.499,6.949
CAD25PSW=R,US Dollar/Canadian Dollar Spot Week 25 Delta Put,12/16/20,7.073,6.123,6.598
CAD25PSW=R,US Dollar/Canadian Dollar Spot Week 25 Delta Put,12/17/20,6.874,6.024,6.449
CAD25PSW=R,US Dollar/Canadian Dollar Spot Week 25 Delta Put,12/18/20,6.449,5.599,6.024
CAD25PSW=R,US Dollar/Canadian Dollar Spot Week 25 Delta Put,12/21/20,6.802,5.702,6.252
CAD25PSW=R,US Dollar/Canadian Dollar Spot Week 25 Delta Put,12/22/20,6.077,4.977,5.527
CAD25PSW=R,US Dollar/Canadian Dollar Spot Week 25 Delta Put,12/23/20,5.689,4.589,5.139
CAD25PSW=R,US Dollar/Canadian Dollar Spot Week 25 Delta Put,12/24/20,5.75,4.65,5.2
CAD25PSW=R,US Dollar/Canadian Dollar Spot Week 25 Delta Put,12/25/20,5.712,4.612,5.162
CAD25PSW=R,US Dollar/Canadian Dollar Spot Week 25 Delta Put,12/28/20,5.561,4.461,5.011
CAD25PSW=R,US Dollar/Canadian Dollar Spot Week 25 Delta Put,12/29/20,6.935,3.837,5.386
CAD25PSW=R,US Dollar/Canadian Dollar Spot Week 25 Delta Put,12/30/20,7.99,5.957,6.973
CAD25P1M=R,US Dollar/Canadian Dollar 1 Month 25 Delta Put,11/30/20,6.72,6.324,6.522
CAD25P1M=R,US Dollar/Canadian Dollar 1 Month 25 Delta Put,12/1/20,6.77,6.372,6.571
CAD25P1M=R,US Dollar/Canadian Dollar 1 Month 25 Delta Put,12/2/20,6.906,6.51,6.708
CAD25P1M=R,US Dollar/Canadian Dollar 1 Month 25 Delta Put,12/3/20,7.095,6.696,6.895
CAD25P1M=R,US Dollar/Canadian Dollar 1 Month 25 Delta Put,12/4/20,7.331,6.935,7.133
CAD25P1M=R,US Dollar/Canadian Dollar 1 Month 25 Delta Put,12/7/20,7.655,7.259,7.457
CAD25P1M=R,US Dollar/Canadian Dollar 1 Month 25 Delta Put,12/8/20,7.157,6.76,6.958
CAD25P1M=R,US Dollar/Canadian Dollar 1 Month 25 Delta Put,12/9/20,6.87,6.473,6.672
CAD25P1M=R,US Dollar/Canadian Dollar 1 Month 25 Delta Put,12/10/20,7.064,6.715,6.889
CAD25P1M=R,US Dollar/Canadian Dollar 1 Month 25 Delta Put,12/11/20,7.132,6.784,6.958
CAD25P1M=R,US Dollar/Canadian Dollar 1 Month 25 Delta Put,12/14/20,7.658,6.259,6.958
CAD25P1M=R,US Dollar/Canadian Dollar 1 Month 25 Delta Put,12/15/20,7.087,6.691,6.889
CAD25P1M=R,US Dollar/Canadian Dollar 1 Month 25 Delta Put,12/16/20,6.92,6.524,6.722
CAD25P1M=R,US Dollar/Canadian Dollar 1 Month 25 Delta Put,12/17/20,6.958,6.561,6.76
CAD25P1M=R,US Dollar/Canadian Dollar 1 Month 25 Delta Put,12/18/20,6.881,6.487,6.684
CAD25P1M=R,US Dollar/Canadian Dollar 1 Month 25 Delta Put,12/21/20,7.358,6.96,7.159
CAD25P1M=R,US Dollar/Canadian Dollar 1 Month 25 Delta Put,12/22/20,7.108,6.711,6.909
CAD25P1M=R,US Dollar/Canadian Dollar 1 Month 25 Delta Put,12/23/20,6.945,6.549,6.747
CAD25P1M=R,US Dollar/Canadian Dollar 1 Month 25 Delta Put,12/24/20,6.845,6.449,6.647
CAD25P1M=R,US Dollar/Canadian Dollar 1 Month 25 Delta Put,12/25/20,6.869,6.473,6.671
CAD25P1M=R,US Dollar/Canadian Dollar 1 Month 25 Delta Put,12/28/20,6.907,6.51,6.708
CAD25P1M=R,US Dollar/Canadian Dollar 1 Month 25 Delta Put,12/29/20,6.858,6.461,6.66
CAD25P1M=R,US Dollar/Canadian Dollar 1 Month 25 Delta Put,12/30/20,7.147,6.748,6.947
CAD25P2M=R,US Dollar/Canadian Dollar 2 Month 25 Delta Put,11/30/20,6.767,6.374,6.571
CAD25P2M=R,US Dollar/Canadian Dollar 2 Month 25 Delta Put,12/1/20,6.854,6.459,6.657
CAD25P2M=R,US Dollar/Canadian Dollar 2 Month 25 Delta Put,12/2/20,7.036,6.64,6.838
CAD25P2M=R,US Dollar/Canadian Dollar 2 Month 25 Delta Put,12/3/20,7.138,6.743,6.941
CAD25P2M=R,US Dollar/Canadian Dollar 2 Month 25 Delta Put,12/4/20,7.453,7.105,7.279
CAD25P2M=R,US Dollar/Canadian Dollar 2 Month 25 Delta Put,12/7/20,7.598,7.25,7.424
CAD25P2M=R,US Dollar/Canadian Dollar 2 Month 25 Delta Put,12/8/20,7.154,6.807,6.98
CAD25P2M=R,US Dollar/Canadian Dollar 2 Month 25 Delta Put,12/9/20,7.005,6.657,6.831
CAD25P2M=R,US Dollar/Canadian Dollar 2 Month 25 Delta Put,12/10/20,7.116,6.771,6.943
CAD25P2M=R,US Dollar/Canadian Dollar 2 Month 25 Delta Put,12/11/20,7.282,6.935,7.108
CAD25P2M=R,US Dollar/Canadian Dollar 2 Month 25 Delta Put,12/14/20,7.638,6.743,7.19
CAD25P2M=R,US Dollar/Canadian Dollar 2 Month 25 Delta Put,12/15/20,7.254,6.859,7.057
CAD25P2M=R,US Dollar/Canadian Dollar 2 Month 25 Delta Put,12/16/20,7.017,6.67,6.843
CAD25P2M=R,US Dollar/Canadian Dollar 2 Month 25 Delta Put,12/17/20,7.09,6.747,6.919
CAD25P2M=R,US Dollar/Canadian Dollar 2 Month 25 Delta Put,12/18/20,7.152,6.759,6.956
CAD25P2M=R,US Dollar/Canadian Dollar 2 Month 25 Delta Put,12/21/20,7.329,6.934,7.131
CAD25P2M=R,US Dollar/Canadian Dollar 2 Month 25 Delta Put,12/22/20,7.029,6.634,6.832
CAD25P2M=R,US Dollar/Canadian Dollar 2 Month 25 Delta Put,12/23/20,6.954,6.559,6.757
CAD25P2M=R,US Dollar/Canadian Dollar 2 Month 25 Delta Put,12/24/20,6.898,6.503,6.7
CAD25P2M=R,US Dollar/Canadian Dollar 2 Month 25 Delta Put,12/25/20,6.916,6.521,6.719
CAD25P2M=R,US Dollar/Canadian Dollar 2 Month 25 Delta Put,12/28/20,7.003,6.459,6.731
CAD25P2M=R,US Dollar/Canadian Dollar 2 Month 25 Delta Put,12/29/20,6.855,6.46,6.657
CAD25P2M=R,US Dollar/Canadian Dollar 2 Month 25 Delta Put,12/30/20,7.031,6.633,6.832
CAD25P3M=R,US Dollar/Canadian Dollar 3 Month 25 Delta Put,11/30/20,6.695,6.304,6.499
CAD25P3M=R,US Dollar/Canadian Dollar 3 Month 25 Delta Put,12/1/20,6.776,6.382,6.579
CAD25P3M=R,US Dollar/Canadian Dollar 3 Month 25 Delta Put,12/2/20,6.938,6.544,6.741
CAD25P3M=R,US Dollar/Canadian Dollar 3 Month 25 Delta Put,12/3/20,7.023,6.629,6.826
CAD25P3M=R,US Dollar/Canadian Dollar 3 Month 25 Delta Put,12/4/20,7.337,6.99,7.164
CAD25P3M=R,US Dollar/Canadian Dollar 3 Month 25 Delta Put,12/7/20,7.425,7.078,7.251
CAD25P3M=R,US Dollar/Canadian Dollar 3 Month 25 Delta Put,12/8/20,7.076,6.729,6.902
CAD25P3M=R,US Dollar/Canadian Dollar 3 Month 25 Delta Put,12/9/20,6.977,6.63,6.803
CAD25P3M=R,US Dollar/Canadian Dollar 3 Month 25 Delta Put,12/10/20,7.052,6.705,6.878
CAD25P3M=R,US Dollar/Canadian Dollar 3 Month 25 Delta Put,12/11/20,7.245,6.9,7.072
CAD25P3M=R,US Dollar/Canadian Dollar 3 Month 25 Delta Put,12/14/20,7.346,6.952,7.149
CAD25P3M=R,US Dollar/Canadian Dollar 3 Month 25 Delta Put,12/15/20,7.252,6.905,7.078
CAD25P3M=R,US Dollar/Canadian Dollar 3 Month 25 Delta Put,12/16/20,7.112,6.718,6.915
CAD25P3M=R,US Dollar/Canadian Dollar 3 Month 25 Delta Put,12/17/20,7.197,6.808,7.002
CAD25P3M=R,US Dollar/Canadian Dollar 3 Month 25 Delta Put,12/18/20,7.285,6.894,7.09
CAD25P3M=R,US Dollar/Canadian Dollar 3 Month 25 Delta Put,12/21/20,7.45,7.056,7.253
CAD25P3M=R,US Dollar/Canadian Dollar 3 Month 25 Delta Put,12/22/20,7.151,6.757,6.954
CAD25P3M=R,US Dollar/Canadian Dollar 3 Month 25 Delta Put,12/23/20,7.113,6.719,6.916
CAD25P3M=R,US Dollar/Canadian Dollar 3 Month 25 Delta Put,12/24/20,7.038,6.644,6.841
CAD25P3M=R,US Dollar/Canadian Dollar 3 Month 25 Delta Put,12/25/20,7.075,6.681,6.878
CAD25P3M=R,US Dollar/Canadian Dollar 3 Month 25 Delta Put,12/28/20,7.05,6.656,6.853
CAD25P3M=R,US Dollar/Canadian Dollar 3 Month 25 Delta Put,12/29/20,6.876,6.482,6.679
CAD25P3M=R,US Dollar/Canadian Dollar 3 Month 25 Delta Put,12/30/20,6.99,6.593,6.791
CAD25P6M=R,US Dollar/Canadian Dollar 6 Month 25 Delta Put,11/30/20,6.682,6.34,6.511
CAD25P6M=R,US Dollar/Canadian Dollar 6 Month 25 Delta Put,12/1/20,6.799,6.457,6.628
CAD25P6M=R,US Dollar/Canadian Dollar 6 Month 25 Delta Put,12/2/20,6.929,6.588,6.759
CAD25P6M=R,US Dollar/Canadian Dollar 6 Month 25 Delta Put,12/3/20,7.044,6.698,6.871
CAD25P6M=R,US Dollar/Canadian Dollar 6 Month 25 Delta Put,12/4/20,7.255,6.959,7.107
CAD25P6M=R,US Dollar/Canadian Dollar 6 Month 25 Delta Put,12/7/20,7.214,6.919,7.066
CAD25P6M=R,US Dollar/Canadian Dollar 6 Month 25 Delta Put,12/8/20,7.057,6.761,6.909
CAD25P6M=R,US Dollar/Canadian Dollar 6 Month 25 Delta Put,12/9/20,7.009,6.709,6.859
CAD25P6M=R,US Dollar/Canadian Dollar 6 Month 25 Delta Put,12/10/20,7.106,6.811,6.959
CAD25P6M=R,US Dollar/Canadian Dollar 6 Month 25 Delta Put,12/11/20,7.188,6.892,7.04
CAD25P6M=R,US Dollar/Canadian Dollar 6 Month 25 Delta Put,12/14/20,7.228,6.887,7.058
CAD25P6M=R,US Dollar/Canadian Dollar 6 Month 25 Delta Put,12/15/20,7.198,6.857,7.028
CAD25P6M=R,US Dollar/Canadian Dollar 6 Month 25 Delta Put,12/16/20,7.128,6.787,6.958
CAD25P6M=R,US Dollar/Canadian Dollar 6 Month 25 Delta Put,12/17/20,7.207,6.871,7.039
CAD25P6M=R,US Dollar/Canadian Dollar 6 Month 25 Delta Put,12/18/20,7.252,6.911,7.082
CAD25P6M=R,US Dollar/Canadian Dollar 6 Month 25 Delta Put,12/21/20,7.316,6.975,7.145
CAD25P6M=R,US Dollar/Canadian Dollar 6 Month 25 Delta Put,12/22/20,7.18,6.839,7.01
CAD25P6M=R,US Dollar/Canadian Dollar 6 Month 25 Delta Put,12/23/20,7.087,6.741,6.914
CAD25P6M=R,US Dollar/Canadian Dollar 6 Month 25 Delta Put,12/24/20,6.968,6.622,6.795
CAD25P6M=R,US Dollar/Canadian Dollar 6 Month 25 Delta Put,12/25/20,7.006,6.661,6.833
CAD25P6M=R,US Dollar/Canadian Dollar 6 Month 25 Delta Put,12/28/20,7.083,6.483,6.783
CAD25P6M=R,US Dollar/Canadian Dollar 6 Month 25 Delta Put,12/29/20,6.894,6.552,6.723
CAD25P6M=R,US Dollar/Canadian Dollar 6 Month 25 Delta Put,12/30/20,6.97,6.624,6.797
CAD25P9M=R,US Dollar/Canadian Dollar 9 Month 25 Delta Put,11/30/20,6.674,6.339,6.507
CAD25P9M=R,US Dollar/Canadian Dollar 9 Month 25 Delta Put,12/1/20,6.837,6.497,6.667
CAD25P9M=R,US Dollar/Canadian Dollar 9 Month 25 Delta Put,12/2/20,6.909,6.575,6.742
CAD25P9M=R,US Dollar/Canadian Dollar 9 Month 25 Delta Put,12/3/20,7.013,6.669,6.841
CAD25P9M=R,US Dollar/Canadian Dollar 9 Month 25 Delta Put,12/4/20,7.237,6.942,7.089
CAD25P9M=R,US Dollar/Canadian Dollar 9 Month 25 Delta Put,12/7/20,7.221,6.927,7.074
CAD25P9M=R,US Dollar/Canadian Dollar 9 Month 25 Delta Put,12/8/20,7.137,6.714,6.925
CAD25P9M=R,US Dollar/Canadian Dollar 9 Month 25 Delta Put,12/9/20,7.107,6.673,6.89
CAD25P9M=R,US Dollar/Canadian Dollar 9 Month 25 Delta Put,12/10/20,7.122,6.783,6.953
CAD25P9M=R,US Dollar/Canadian Dollar 9 Month 25 Delta Put,12/11/20,7.222,6.883,7.052
CAD25P9M=R,US Dollar/Canadian Dollar 9 Month 25 Delta Put,12/14/20,7.194,6.855,7.024
CAD25P9M=R,US Dollar/Canadian Dollar 9 Month 25 Delta Put,12/15/20,7.171,6.832,7.002
CAD25P9M=R,US Dollar/Canadian Dollar 9 Month 25 Delta Put,12/16/20,7.12,6.781,6.951
CAD25P9M=R,US Dollar/Canadian Dollar 9 Month 25 Delta Put,12/17/20,7.167,6.833,7
CAD25P9M=R,US Dollar/Canadian Dollar 9 Month 25 Delta Put,12/18/20,7.192,6.858,7.025
CAD25P9M=R,US Dollar/Canadian Dollar 9 Month 25 Delta Put,12/21/20,7.261,6.917,7.089
CAD25P9M=R,US Dollar/Canadian Dollar 9 Month 25 Delta Put,12/22/20,7.112,6.768,6.94
CAD25P9M=R,US Dollar/Canadian Dollar 9 Month 25 Delta Put,12/23/20,7.083,6.744,6.914
CAD25P9M=R,US Dollar/Canadian Dollar 9 Month 25 Delta Put,12/24/20,7.045,6.616,6.831
CAD25P9M=R,US Dollar/Canadian Dollar 9 Month 25 Delta Put,12/25/20,7.056,6.622,6.839
CAD25P9M=R,US Dollar/Canadian Dollar 9 Month 25 Delta Put,12/28/20,7.104,6.504,6.804
CAD25P9M=R,US Dollar/Canadian Dollar 9 Month 25 Delta Put,12/29/20,7.048,6.482,6.765
CAD25P9M=R,US Dollar/Canadian Dollar 9 Month 25 Delta Put,12/30/20,7.1,6.532,6.816
CAD25P1Y=R,US Dollar/Canadian Dollar 1 Year 25 Delta Put,11/30/20,6.697,6.365,6.531
CAD25P1Y=R,US Dollar/Canadian Dollar 1 Year 25 Delta Put,12/1/20,6.893,6.555,6.724
CAD25P1Y=R,US Dollar/Canadian Dollar 1 Year 25 Delta Put,12/2/20,6.938,6.606,6.772
CAD25P1Y=R,US Dollar/Canadian Dollar 1 Year 25 Delta Put,12/3/20,6.969,6.631,6.8
CAD25P1Y=R,US Dollar/Canadian Dollar 1 Year 25 Delta Put,12/4/20,7.158,6.908,7.033
CAD25P1Y=R,US Dollar/Canadian Dollar 1 Year 25 Delta Put,12/7/20,7.183,6.933,7.058
CAD25P1Y=R,US Dollar/Canadian Dollar 1 Year 25 Delta Put,12/8/20,7.036,6.699,6.868
CAD25P1Y=R,US Dollar/Canadian Dollar 1 Year 25 Delta Put,12/9/20,7.032,6.701,6.866
CAD25P1Y=R,US Dollar/Canadian Dollar 1 Year 25 Delta Put,12/10/20,7.113,6.77,6.942
CAD25P1Y=R,US Dollar/Canadian Dollar 1 Year 25 Delta Put,12/11/20,7.164,6.827,6.995
CAD25P1Y=R,US Dollar/Canadian Dollar 1 Year 25 Delta Put,12/14/20,7.168,6.868,7.018
CAD25P1Y=R,US Dollar/Canadian Dollar 1 Year 25 Delta Put,12/15/20,7.14,6.846,6.993
CAD25P1Y=R,US Dollar/Canadian Dollar 1 Year 25 Delta Put,12/16/20,7.19,6.852,7.021
CAD25P1Y=R,US Dollar/Canadian Dollar 1 Year 25 Delta Put,12/17/20,7.223,6.892,7.058
CAD25P1Y=R,US Dollar/Canadian Dollar 1 Year 25 Delta Put,12/18/20,7.185,6.856,7.02
CAD25P1Y=R,US Dollar/Canadian Dollar 1 Year 25 Delta Put,12/21/20,7.268,6.925,7.097
CAD25P1Y=R,US Dollar/Canadian Dollar 1 Year 25 Delta Put,12/22/20,7.157,6.813,6.985
CAD25P1Y=R,US Dollar/Canadian Dollar 1 Year 25 Delta Put,12/23/20,7.131,6.788,6.96
CAD25P1Y=R,US Dollar/Canadian Dollar 1 Year 25 Delta Put,12/24/20,7.13,6.611,6.871
CAD25P1Y=R,US Dollar/Canadian Dollar 1 Year 25 Delta Put,12/25/20,7.154,6.639,6.897
CAD25P1Y=R,US Dollar/Canadian Dollar 1 Year 25 Delta Put,12/28/20,7.109,6.559,6.834
CAD25P1Y=R,US Dollar/Canadian Dollar 1 Year 25 Delta Put,12/29/20,6.911,6.573,6.742
CAD25P1Y=R,US Dollar/Canadian Dollar 1 Year 25 Delta Put,12/30/20,6.964,6.62,6.792
CAD25P2Y=R,US Dollar/Canadian Dollar 2 Year 25 Delta Put,11/30/20,7.32,6.581,6.951
CAD25P2Y=R,US Dollar/Canadian Dollar 2 Year 25 Delta Put,12/1/20,7.413,6.685,7.049
CAD25P2Y=R,US Dollar/Canadian Dollar 2 Year 25 Delta Put,12/2/20,7.462,6.735,7.099
CAD25P2Y=R,US Dollar/Canadian Dollar 2 Year 25 Delta Put,12/3/20,7.591,6.855,7.223
CAD25P2Y=R,US Dollar/Canadian Dollar 2 Year 25 Delta Put,12/4/20,7.729,7.015,7.372
